,us,br,mo,rl
2015-06-02 13:40:00,0.2996077746643484,-5.4423863010791615,-0.0002870555134888579,0.001
2015-06-02 13:50:00,0.3206467610003456,0.102021464749084,-0.00010189143361479536,0.001
2015-06-02 14:00:00,0.347515895917861,0.1997949552366567,1.709340024352637e-05,0.001
2015-06-02 14:10:00,0.2961317617074149,-0.03800309235114012,6.950273647711166e-06,0.001
2015-06-02 14:20:00,0.3385877993170989,1.844699570463828,-0.000210660936684268,0.001
2015-06-02 14:30:00,0.2972064795719363,0.1847114129057071,0.00010596140409974206,0.001
2015-06-02 14:40:00,0.3614759674401568,0.2005788347306398,-0.00029519722923025725,0.001
2015-06-02 14:50:00,0.3313870637146936,-0.2498439757089788,-6.675291322309862e-05,0.001
2015-06-02 15:00:00,0.3323156848658924,0.2341964923383554,0.00012269895560499452,0.001
2015-06-02 15:10:00,0.3731610605374091,0.3751926285842943,-0.0005346219176238041,0.001
2015-06-02 15:20:00,0.3721494798595594,27.607553706909655,-0.0010454429893187508,0.001
2015-06-02 15:30:00,0.3655858378993635,-5.556406281074924,-0.0013072037888259313,0.001
2015-06-02 15:40:00,0.3043747818773448,-3.3307251740581942,-0.002730962805209844,0.001
2015-06-02 15:50:00,0.3282590609305878,-4.044638935074746,-0.0029034733234132863,0.001
2015-06-02 16:00:00,0.3210450687082342,-2.9456564559192637,-0.0030505938940372773,0.001
2015-06-02 16:10:00,0.3906876277271647,-9.217325282484028,-0.0033081652762734347,0.001
2015-06-02 16:20:00,0.304661485876582,-6.827491172615585,-0.0051269371364031065,0.001
2015-06-02 16:30:00,0.2489275597712558,-18.184279253377305,-0.008643202013419516,0.001
2015-06-02 16:40:00,0.3143181939197491,-16.854172044895556,-0.005025150999614468,0.001
2015-06-02 16:50:00,0.225635652454124,-5.101780496202153,-0.011325824608675714,0.001
2015-06-02 17:00:00,0.2328194238162031,-69.04788299778699,-0.007253842505770266,0.001
2015-06-02 17:10:00,0.3426017462555536,-30.864254005348062,-0.003998713632470754,0.001
2015-06-02 17:20:00,0.3168652038768337,-1.807553120627866,-0.003411454415951556,0.001
2015-06-02 17:30:00,0.3593220868930755,3.6377722971636577,-0.0024987823103084536,0.001
2015-06-02 17:40:00,0.3996326882110934,9.294438965968975,-0.002525372259847117,0.001
2015-06-02 17:50:00,0.3696005881922281,2.195749301512893,-0.0021014779263539263,0.001
2015-06-02 18:00:00,0.4091343549798445,4.202751002551209,-0.002441628292402583,0.001
2015-06-02 18:10:00,0.377641272015766,5.848038023997496,-0.0036357753320882687,0.001
